Student_ID,Subject,Exam_Score,Homework_Completion_pct,Full_Name,Grade_Level,Attendance_Rate_%,Overall_Attendance_Rate_%,Homework_Done_Rate_%
S05137,Math,61.0,95.0,Stephanie Scott,Grade 3,0.0,28.1,22.2
S05138,Math,101.0,-5.0,Robert Cruz,Grade 4,25.0,40.6,0.0
S05139,English,73.5,92.5,Kyle Mejia,Grade 2,20.0,35.5,25.0
S05139,History,105.5,85.0,Kyle Mejia,Grade 2,22.2,35.5,25.0
S05139,Science,47.0,100.0,Kyle Mejia,Grade 2,33.3,35.5,25.0
S05140,Geography,77.0,-5.0,Jason Tucker,Grade 4,0.0,35.7,0.0
S05140,Math,71.0,100.0,Jason Tucker,Grade 4,80.0,35.7,0.0
S05141,Arabic,54.0,95.0,David Anderson,Grade 2,33.3,14.3,0.0
S05142,English,42.0,80.0,amber davis,Grade 2,33.3,30.8,20.0
S05142,Science,88.5,90.0,amber davis,Grade 2,50.0,30.8,20.0
S05143,Geography,75.0,90.0,Jason Murillo,Grade 1,9.1,28.0,28.6
S05143,Math,80.0,92.5,Jason Murillo,Grade 1,66.7,28.0,28.6
S05143,Science,106.0,100.0,Jason Murillo,Grade 1,33.3,28.0,28.6
S05144,Arabic,68.0,95.0,Sarah Williams,Grade 4,50.0,35.5,0.0
S05144,Geography,76.0,100.0,Sarah Williams,Grade 4,50.0,35.5,0.0
S05144,History,78.0,95.0,Sarah Williams,Grade 4,25.0,35.5,0.0
S05144,Science,47.0,95.0,Sarah Williams,Grade 4,28.6,35.5,0.0
S05145,Arabic,91.0,100.0,robert schultz,Grade 2,16.7,25.8,0.0
S05145,Geography,52.0,100.0,robert schultz,Grade 2,33.3,25.8,0.0
S05145,Math,58.0,100.0,robert schultz,Grade 2,33.3,25.8,0.0
S05145,Science,72.0,100.0,robert schultz,Grade 2,33.3,25.8,0.0
S05146,Math,45.0,95.0,James Young,Grade 1,50.0,25.8,57.1
S05146,Science,80.0,95.0,James Young,Grade 1,20.0,25.8,57.1
S05147,Arabic,82.0,-5.0,Sean Moreno,Grade 5,25.0,45.5,62.5
S05148,History,110.0,80.0,Jessica Merritt,Grade 3,20.0,31.8,33.3
S05148,Math,101.0,100.0,Jessica Merritt,Grade 3,0.0,31.8,33.3
S05149,English,102.0,100.0,Benjamin Williams,Grade 4,33.3,31.0,25.0
S05150,Arabic,106.0,90.0,Daniel Nelson,Grade 1,12.5,15.2,33.3
S05150,English,59.0,80.0,Daniel Nelson,Grade 1,25.0,15.2,33.3
S05150,Geography,60.0,100.0,Daniel Nelson,Grade 1,20.0,15.2,33.3
S05150,Math,83.0,100.0,Daniel Nelson,Grade 1,16.7,15.2,33.3
S05151,English,56.0,-5.0,Angela Marshall,Grade 1,50.0,29.3,100.0
S05152,Arabic,71.0,-5.0,Victor Mora,Grade 1,60.0,35.3,16.7
S05152,Geography,92.0,100.0,Victor Mora,Grade 1,50.0,35.3,16.7
S05152,History,77.0,95.0,Victor Mora,Grade 1,33.3,35.3,16.7
S05152,Math,67.0,95.0,Victor Mora,Grade 1,33.3,35.3,16.7
S05153,History,85.0,-5.0,Sophia Martin,Grade 4,33.3,25.0,83.3
S05154,Geography,98.0,80.0,sarah rasmussen,Grade 2,14.3,17.1,0.0
S05154,History,41.0,-5.0,sarah rasmussen,Grade 2,0.0,17.1,0.0
S05154,Math,61.0,95.0,sarah rasmussen,Grade 2,25.0,17.1,0.0
S05155,History,68.0,80.0,ryan jones,Grade 2,40.0,13.5,75.0
S05155,Math,71.0,80.0,ryan jones,Grade 2,25.0,13.5,75.0
S05156,English,41.0,100.0,Kathleen Salinas,Grade 3,16.7,12.5,57.1
S05156,History,85.0,80.0,Kathleen Salinas,Grade 3,25.0,12.5,57.1
S05156,Math,109.0,100.0,Kathleen Salinas,Grade 3,0.0,12.5,57.1
S05158,Science,88.0,100.0,marie stein,Grade 2,40.0,33.3,20.0
S05159,Geography,64.0,95.0,Eric Martinez,Grade 1,33.3,31.2,44.4
S05160,English,78.0,100.0,Kelly Gilbert,Grade 2,14.3,23.1,33.3
S05160,History,76.0,90.0,Kelly Gilbert,Grade 2,0.0,23.1,33.3
S05161,Science,76.0,37.5,Kari Powell,Grade 1,0.0,25.0,0.0
S05162,Arabic,54.0,90.0,Roberto Pierce,Grade 5,20.0,27.6,0.0
S05162,Geography,96.5,87.5,Roberto Pierce,Grade 5,20.0,27.6,0.0
S05162,Math,45.0,100.0,Roberto Pierce,Grade 5,100.0,27.6,0.0
S05162,Science,72.0,47.5,Roberto Pierce,Grade 5,0.0,27.6,0.0
S05163,Arabic,99.0,95.0,Dan Conner,Grade 3,0.0,15.6,50.0
S05164,Arabic,59.0,90.0,Vicki Roy,Grade 2,0.0,18.8,28.6
S05165,Arabic,79.0,90.0,Steven Cook,Grade 2,54.5,30.8,40.0
S05165,Math,62.0,95.0,Steven Cook,Grade 2,0.0,30.8,40.0
S05166,Arabic,73.0,80.0,Stephanie Arias,Grade 3,0.0,26.1,28.6
S05166,Math,47.0,95.0,Stephanie Arias,Grade 3,0.0,26.1,28.6
S05166,Science,76.0,100.0,Stephanie Arias,Grade 3,0.0,26.1,28.6
S05167,Arabic,57.5,100.0,Maria Joseph,Grade 5,50.0,31.6,50.0
S05168,English,95.0,90.0,Katherine Lloyd,Grade 4,20.0,26.5,66.7
S05168,Geography,50.0,80.0,Katherine Lloyd,Grade 4,25.0,26.5,66.7
S05168,History,89.0,100.0,Katherine Lloyd,Grade 4,0.0,26.5,66.7
S05169,Arabic,104.0,90.0,Charles Gay,Grade 3,33.3,33.3,33.3
S05170,English,82.0,95.0,Brooke Ellis,Grade 1,40.0,22.2,33.3
S05170,Geography,79.0,88.33333333333333,Brooke Ellis,Grade 1,12.5,22.2,33.3
S05170,Math,88.0,-5.0,Brooke Ellis,Grade 1,12.5,22.2,33.3
S05171,Arabic,78.0,95.0,Mary Lowe,Grade 3,0.0,25.0,0.0
S05171,Math,47.0,90.0,Mary Lowe,Grade 3,33.3,25.0,0.0
S05171,Science,78.5,85.0,Mary Lowe,Grade 3,33.3,25.0,0.0
S05172,Arabic,55.0,90.0,Christopher Mcintosh,Grade 2,0.0,23.5,0.0
S05172,English,104.0,-5.0,Christopher Mcintosh,Grade 2,25.0,23.5,0.0
S05172,Science,90.0,97.5,Christopher Mcintosh,Grade 2,20.0,23.5,0.0
S05173,Geography,78.66666666666667,91.66666666666667,Vanessa Reed,Grade 4,20.0,34.1,33.3
S05173,History,107.0,90.0,Vanessa Reed,Grade 4,16.7,34.1,33.3
S05174,Arabic,57.0,80.0,Jeremiah Hicks PhD,Grade 3,33.3,22.6,50.0
S05174,English,103.0,80.0,Jeremiah Hicks PhD,Grade 3,12.5,22.6,50.0
S05174,Geography,97.0,80.0,Jeremiah Hicks PhD,Grade 3,42.9,22.6,50.0
S05174,History,86.0,100.0,Jeremiah Hicks PhD,Grade 3,50.0,22.6,50.0
S05175,Math,74.0,80.0,Nicole Schroeder,Grade 3,22.2,28.6,44.4
S05176,Arabic,100.0,95.0,Paul Christensen,Grade 2,42.9,24.3,40.0
S05176,Math,98.0,80.0,Paul Christensen,Grade 2,0.0,24.3,40.0
S05178,Science,96.0,95.0,Jonathan Turner,Grade 3,16.7,26.7,42.9
S05179,Arabic,45.0,90.0,Joseph Green,Grade 4,25.0,34.5,40.0
S05179,Geography,109.0,80.0,Joseph Green,Grade 4,80.0,34.5,40.0
S05180,Arabic,75.0,95.0,Michelle Robles,Grade 4,0.0,15.4,0.0
S05180,English,41.0,100.0,Michelle Robles,Grade 4,20.0,15.4,0.0
S05181,English,53.0,95.0,eduardo bailey,Grade 2,40.0,24.1,0.0
S05181,Science,88.0,100.0,eduardo bailey,Grade 2,25.0,24.1,0.0
S05182,Geography,45.0,-5.0,Molly Snow,Grade 1,50.0,31.0,33.3
S05182,History,81.0,-5.0,Molly Snow,Grade 1,33.3,31.0,33.3
S05182,Math,53.0,100.0,Molly Snow,Grade 1,28.6,31.0,33.3
S05183,English,66.0,-5.0,David Yates,Grade 4,0.0,19.0,55.6
S05183,Geography,97.0,-5.0,David Yates,Grade 4,0.0,19.0,55.6
S05183,History,92.0,100.0,David Yates,Grade 4,16.7,19.0,55.6
S05184,Arabic,60.0,95.0,Denise Mason,Grade 4,0.0,15.4,14.3
S05184,Geography,64.0,56.666666666666664,Denise Mason,Grade 4,33.3,15.4,14.3
S05184,Science,65.0,97.5,Denise Mason,Grade 4,0.0,15.4,14.3
S05185,Arabic,106.0,-5.0,Tyler Russell IV,Grade 2,33.3,32.0,20.0
S05185,English,49.0,-5.0,Tyler Russell IV,Grade 2,25.0,32.0,20.0
S05185,History,98.0,100.0,Tyler Russell IV,Grade 2,44.4,32.0,20.0
S05186,Arabic,110.0,100.0,Amanda Dixon,Grade 1,33.3,32.4,40.0
S05186,English,49.0,100.0,Amanda Dixon,Grade 1,16.7,32.4,40.0
S05186,Math,44.0,95.0,Amanda Dixon,Grade 1,40.0,32.4,40.0
S05187,Arabic,69.5,47.5,Meghan Morgan,Grade 3,16.7,32.1,33.3
S05187,Geography,54.0,80.0,Meghan Morgan,Grade 3,66.7,32.1,33.3
S05188,History,70.0,80.0,Kathryn Turner,Grade 1,0.0,30.8,60.0
S05188,Science,66.5,37.5,Kathryn Turner,Grade 1,50.0,30.8,60.0
S05189,History,93.0,-5.0,Nathaniel Miller,Grade 2,16.7,23.3,50.0
S05189,Science,91.0,92.5,Nathaniel Miller,Grade 2,0.0,23.3,50.0
S05190,Arabic,96.0,80.0,Jeff Harrison,Grade 5,50.0,20.0,66.7
S05190,History,59.0,-5.0,Jeff Harrison,Grade 5,20.0,20.0,66.7
S05190,Science,78.0,37.5,Jeff Harrison,Grade 5,20.0,20.0,66.7
S05191,English,92.0,80.0,Mr. Aaron Adams,Grade 5,0.0,14.8,0.0
S05191,Geography,78.5,95.0,Mr. Aaron Adams,Grade 5,0.0,14.8,0.0
S05191,Science,89.0,-5.0,Mr. Aaron Adams,Grade 5,50.0,14.8,0.0
S05193,English,61.0,95.0,Mary Johnson,Grade 1,0.0,16.7,50.0
S05193,Geography,106.0,80.0,Mary Johnson,Grade 1,12.5,16.7,50.0
S05193,History,87.5,85.0,Mary Johnson,Grade 1,50.0,16.7,50.0
S05193,Math,86.0,-5.0,Mary Johnson,Grade 1,40.0,16.7,50.0
S05193,Science,55.0,-5.0,Mary Johnson,Grade 1,0.0,16.7,50.0
S05194,History,49.0,100.0,Scott Hudson,Grade 5,50.0,31.6,25.0
S05194,Math,73.5,92.5,Scott Hudson,Grade 5,66.7,31.6,25.0
S05195,Geography,61.0,100.0,Charlene Nelson,Grade 4,0.0,14.8,25.0
S05195,Math,105.0,90.0,Charlene Nelson,Grade 4,0.0,14.8,25.0
S05195,Science,43.0,90.0,Charlene Nelson,Grade 4,14.3,14.8,25.0
S05196,Arabic,104.0,100.0,Courtney Mata,Grade 2,25.0,31.0,25.0
S05196,Geography,84.0,100.0,Courtney Mata,Grade 2,33.3,31.0,25.0
S05196,History,105.0,80.0,Courtney Mata,Grade 2,25.0,31.0,25.0
S05196,Science,82.5,85.0,Courtney Mata,Grade 2,40.0,31.0,25.0
S05197,Arabic,50.0,90.0,Steven Andrews,Grade 1,83.3,34.2,10.0
S05197,Geography,85.0,45.0,Steven Andrews,Grade 1,33.3,34.2,10.0
S05197,Science,81.0,95.0,Steven Andrews,Grade 1,50.0,34.2,10.0
S05198,Geography,108.0,95.0,michael cowan,Grade 3,16.7,14.6,33.3
S05198,History,105.0,90.0,michael cowan,Grade 3,0.0,14.6,33.3
S05199,Arabic,77.5,42.5,Andrea Whitney,Grade 5,0.0,16.7,33.3
S05199,English,76.0,100.0,Andrea Whitney,Grade 5,28.6,16.7,33.3
S05199,Math,86.0,80.0,Andrea Whitney,Grade 5,0.0,16.7,33.3
S05200,Arabic,48.0,80.0,Charles Trevino,Grade 4,16.7,28.6,50.0
S05200,History,107.0,-5.0,Charles Trevino,Grade 4,25.0,28.6,50.0
S05200,Science,61.0,100.0,Charles Trevino,Grade 4,16.7,28.6,50.0
S05201,English,98.0,100.0,Timothy Torres,Grade 4,25.0,30.3,0.0
S05201,Geography,46.0,80.0,Timothy Torres,Grade 4,0.0,30.3,0.0
S05201,History,59.0,90.0,Timothy Torres,Grade 4,28.6,30.3,0.0
S05202,English,70.0,95.0,Douglas Mcintosh,Grade 3,33.3,43.5,25.0
S05202,Math,56.333333333333336,85.0,Douglas Mcintosh,Grade 3,0.0,43.5,25.0
S05203,Arabic,110.0,-5.0,Savannah Young,Grade 4,0.0,25.0,50.0
S05203,English,91.0,-5.0,Savannah Young,Grade 4,0.0,25.0,50.0
S05203,Math,100.33333333333333,58.333333333333336,Savannah Young,Grade 4,57.1,25.0,50.0
S05204,Geography,48.0,80.0,Linda Cain,Grade 4,33.3,21.6,33.3
S05204,Science,83.0,100.0,Linda Cain,Grade 4,0.0,21.6,33.3
S05205,Arabic,105.0,-5.0,Jill Coleman,Grade 1,25.0,26.7,50.0
S05205,History,60.0,80.0,Jill Coleman,Grade 1,0.0,26.7,50.0
S05205,Science,85.0,80.0,Jill Coleman,Grade 1,33.3,26.7,50.0
S05206,Geography,76.25,73.75,katherine goodwin,Grade 5,33.3,34.6,44.4
S05206,Math,98.0,-5.0,katherine goodwin,Grade 5,40.0,34.6,44.4
S05207,English,61.5,95.0,Jennifer Mcgrath,Grade 4,40.0,26.1,0.0
S05207,History,92.0,-5.0,Jennifer Mcgrath,Grade 4,33.3,26.1,0.0
S05207,Science,55.0,80.0,Jennifer Mcgrath,Grade 4,0.0,26.1,0.0
S05208,English,95.0,95.0,Clifford Johnson DDS,Grade 5,22.2,16.1,28.6
S05208,Math,58.0,100.0,Clifford Johnson DDS,Grade 5,33.3,16.1,28.6
S05209,Geography,88.0,100.0,Kelsey Bailey,Grade 2,0.0,11.1,50.0
S05209,History,103.0,80.0,Kelsey Bailey,Grade 2,25.0,11.1,50.0
S05209,Math,67.0,-5.0,Kelsey Bailey,Grade 2,0.0,11.1,50.0
S05210,English,63.0,-5.0,Sarah Young,Grade 2,0.0,40.0,25.0
S05210,Geography,82.0,80.0,Sarah Young,Grade 2,75.0,40.0,25.0
S05211,Arabic,65.0,-5.0,Jeffery Garcia,Grade 2,25.0,40.0,
S05211,Geography,99.0,90.0,Jeffery Garcia,Grade 2,0.0,40.0,
S05211,History,63.5,37.5,Jeffery Garcia,Grade 2,50.0,40.0,
S05211,Math,50.0,100.0,Jeffery Garcia,Grade 2,75.0,40.0,
S05211,Science,58.0,90.0,Jeffery Garcia,Grade 2,25.0,40.0,
S05212,English,99.0,90.0,Sandra Campbell,Grade 4,50.0,24.0,0.0
S05213,English,74.0,80.0,Carlos Murphy,Grade 5,25.0,30.3,16.7
S05213,Math,44.0,90.0,Carlos Murphy,Grade 5,50.0,30.3,16.7
S05214,History,92.0,97.5,Matthew Perez,Grade 1,25.0,16.7,80.0
S05215,English,61.0,-5.0,Hailey Johnson,Grade 4,0.0,26.3,0.0
S05216,Arabic,77.5,90.0,Joshua Mcbride,Grade 3,40.0,31.4,50.0
S05216,English,90.0,80.0,Joshua Mcbride,Grade 3,71.4,31.4,50.0
S05218,English,63.0,95.0,Amy Burns,Grade 2,0.0,37.9,33.3
S05218,Geography,80.0,100.0,Amy Burns,Grade 2,40.0,37.9,33.3
S05218,History,103.0,80.0,Amy Burns,Grade 2,33.3,37.9,33.3
S05219,Geography,63.0,-5.0,Wanda Gregory,Grade 5,0.0,34.8,25.0
S05219,Math,86.0,-5.0,Wanda Gregory,Grade 5,50.0,34.8,25.0
S05220,English,92.5,97.5,andrew mahoney,Grade 1,0.0,20.7,33.3
S05220,Geography,40.0,80.0,andrew mahoney,Grade 1,30.0,20.7,33.3
S05220,Science,73.0,85.0,andrew mahoney,Grade 1,25.0,20.7,33.3
S05221,Geography,106.0,-5.0,Todd Perkins,Grade 2,0.0,30.3,20.0
S05221,History,63.0,80.0,Todd Perkins,Grade 2,33.3,30.3,20.0
S05222,Arabic,90.0,90.0,Mark Bailey,Grade 3,22.2,28.1,0.0
S05222,Geography,72.0,100.0,Mark Bailey,Grade 3,33.3,28.1,0.0
S05222,Math,46.0,90.0,Mark Bailey,Grade 3,40.0,28.1,0.0
S05222,Science,70.0,-5.0,Mark Bailey,Grade 3,0.0,28.1,0.0
S05223,Arabic,55.0,80.0,Philip Vazquez,Grade 5,16.7,20.0,20.0
S05223,Geography,71.0,95.0,Philip Vazquez,Grade 5,0.0,20.0,20.0
S05223,Math,54.5,47.5,Philip Vazquez,Grade 5,20.0,20.0,20.0
S05224,Geography,82.0,100.0,ms. nicole henson md,Grade 4,0.0,29.7,0.0
S05224,Math,43.0,80.0,ms. nicole henson md,Grade 4,28.6,29.7,0.0
S05225,Science,93.0,95.0,vanessa shah,Grade 4,20.0,23.3,50.0
S05226,Arabic,60.0,95.0,Stephen Evans,Grade 4,,36.8,75.0
S05226,Math,75.0,90.0,Stephen Evans,Grade 4,60.0,36.8,75.0
S05226,Science,55.0,-5.0,Stephen Evans,Grade 4,50.0,36.8,75.0
S05227,English,77.0,80.0,Bobby Nixon,Grade 3,25.0,11.5,50.0
S05228,Science,58.0,80.0,Donna Perez,Grade 4,25.0,27.3,36.4
S05229,Science,52.0,-5.0,Kristi Boyd,Grade 1,100.0,45.8,25.0
S05230,English,79.0,95.0,Alexandra Best,Grade 1,40.0,29.6,25.0
S05231,Arabic,57.0,90.0,Gina Smith,Grade 1,25.0,12.5,37.5
S05231,English,76.0,90.0,Gina Smith,Grade 1,0.0,12.5,37.5
S05231,Geography,86.5,97.5,Gina Smith,Grade 1,0.0,12.5,37.5
S05231,Math,64.0,90.0,Gina Smith,Grade 1,20.0,12.5,37.5
S05232,Geography,69.0,42.5,Mrs. Lynn Williams,Grade 2,0.0,9.7,33.3
S05232,Science,105.0,100.0,Mrs. Lynn Williams,Grade 2,33.3,9.7,33.3
S05233,Math,101.0,100.0,Emily Carter,Grade 5,20.0,21.2,40.0
S05234,Arabic,57.0,80.0,Brenda Hamilton,Grade 2,0.0,24.1,50.0
S05234,English,110.0,90.0,Brenda Hamilton,Grade 2,30.0,24.1,50.0
S05234,History,106.0,80.0,Brenda Hamilton,Grade 2,0.0,24.1,50.0
S05235,English,40.0,100.0,Sean Cordova,Grade 5,25.0,21.2,25.0
S05235,History,91.0,90.0,Sean Cordova,Grade 5,25.0,21.2,25.0
S05236,Arabic,45.0,90.0,Felicia Hartman,Grade 3,50.0,21.4,16.7
S05236,English,84.0,95.0,Felicia Hartman,Grade 3,40.0,21.4,16.7
S05236,Geography,78.0,-5.0,Felicia Hartman,Grade 3,0.0,21.4,16.7
S05236,Math,71.0,90.0,Felicia Hartman,Grade 3,0.0,21.4,16.7
S05237,Geography,81.0,80.0,Robert Harris,Grade 5,0.0,10.3,0.0
S05238,History,81.5,95.0,Ernest Saunders,Grade 4,25.0,16.0,66.7
S05238,Math,69.0,80.0,Ernest Saunders,Grade 4,0.0,16.0,66.7
S05238,Science,58.0,90.0,Ernest Saunders,Grade 4,0.0,16.0,66.7
S05239,Arabic,110.0,-5.0,Samantha Mejia,Grade 4,14.3,12.8,14.3
S05239,English,71.0,95.0,Samantha Mejia,Grade 4,14.3,12.8,14.3
S05239,History,75.0,37.5,Samantha Mejia,Grade 4,12.5,12.8,14.3
S05240,Arabic,105.0,80.0,Kimberly Marquez,Grade 5,0.0,24.0,33.3
S05240,English,108.0,95.0,Kimberly Marquez,Grade 5,50.0,24.0,33.3
S05240,History,91.0,80.0,Kimberly Marquez,Grade 5,14.3,24.0,33.3
S05240,Science,56.0,95.0,Kimberly Marquez,Grade 5,20.0,24.0,33.3
S05241,Geography,61.5,90.0,Mrs. Aimee Hobbs MD,Grade 4,0.0,24.3,33.3
S05241,History,103.0,100.0,Mrs. Aimee Hobbs MD,Grade 4,33.3,24.3,33.3
S05242,English,57.5,95.0,Wendy Rodriguez,Grade 1,0.0,23.3,0.0
S05242,Geography,83.0,100.0,Wendy Rodriguez,Grade 1,20.0,23.3,0.0
S05242,Science,79.0,90.0,Wendy Rodriguez,Grade 1,100.0,23.3,0.0
S05244,English,66.0,100.0,Sylvia Nguyen,Grade 3,33.3,29.7,33.3
S05244,History,76.5,92.5,Sylvia Nguyen,Grade 3,50.0,29.7,33.3
S05245,History,78.0,90.0,Kristin Kelly,Grade 2,66.7,34.6,28.6
S05245,Math,78.0,95.0,Kristin Kelly,Grade 2,14.3,34.6,28.6
S05245,Science,73.5,47.5,Kristin Kelly,Grade 2,0.0,34.6,28.6
S05246,Geography,60.0,100.0,April Young,Grade 2,0.0,7.1,11.1
S05247,Arabic,95.0,90.0,Gabriela Rubio,Grade 2,16.7,12.5,0.0
S05247,Geography,101.0,100.0,Gabriela Rubio,Grade 2,14.3,12.5,0.0
S05247,History,70.5,42.5,Gabriela Rubio,Grade 2,,12.5,0.0
S05248,Arabic,96.0,90.0,Michael Case,Grade 3,50.0,26.1,18.2
S05248,Geography,93.0,100.0,Michael Case,Grade 3,25.0,26.1,18.2
S05248,Math,109.0,90.0,Michael Case,Grade 3,0.0,26.1,18.2
S05249,Geography,70.0,90.0,Melissa Kim,Grade 2,0.0,34.4,100.0
S05249,History,77.0,90.0,Melissa Kim,Grade 2,100.0,34.4,100.0
S05249,Math,70.0,90.0,Melissa Kim,Grade 2,16.7,34.4,100.0
S05250,History,110.0,-5.0,Janice Austin,Grade 5,25.0,23.3,33.3
S05250,Math,107.0,-5.0,Janice Austin,Grade 5,33.3,23.3,33.3
S05250,Science,70.0,95.0,Janice Austin,Grade 5,0.0,23.3,33.3
S05251,English,103.0,80.0,Joshua Fisher,Grade 2,28.6,36.8,33.3
S05252,English,96.0,80.0,Cynthia Jackson,Grade 2,66.7,47.2,40.0
S05253,Geography,101.0,100.0,Joshua Nelson,Grade 5,0.0,13.0,50.0
S05253,History,89.0,37.5,Joshua Nelson,Grade 5,0.0,13.0,50.0
S05253,Science,52.0,90.0,Joshua Nelson,Grade 5,16.7,13.0,50.0
S05254,Math,45.0,100.0,Heather Young,Grade 2,37.5,38.9,50.0
S05254,Science,79.0,95.0,Heather Young,Grade 2,62.5,38.9,50.0
S05255,Arabic,86.0,90.0,Paula Humphrey,Grade 3,14.3,31.0,0.0
S05255,English,80.0,37.5,Paula Humphrey,Grade 3,16.7,31.0,0.0
S05255,Geography,45.0,-5.0,Paula Humphrey,Grade 3,62.5,31.0,0.0
S05255,Math,105.0,80.0,Paula Humphrey,Grade 3,0.0,31.0,0.0
S05256,English,88.0,90.0,Teresa Alexander,Grade 1,40.0,30.8,66.7
S05256,Geography,104.0,100.0,Teresa Alexander,Grade 1,25.0,30.8,66.7
S05257,Arabic,72.0,100.0,Sandra Martin,Grade 5,50.0,28.6,20.0
S05257,Geography,40.0,100.0,Sandra Martin,Grade 5,20.0,28.6,20.0
S05257,History,43.0,95.0,Sandra Martin,Grade 5,0.0,28.6,20.0
S05257,Science,93.0,95.0,Sandra Martin,Grade 5,20.0,28.6,20.0
S05258,Arabic,101.0,80.0,mark choi,Grade 4,66.7,26.3,55.6
S05258,History,71.0,-5.0,mark choi,Grade 4,25.0,26.3,55.6
S05258,Science,95.0,-5.0,mark choi,Grade 4,40.0,26.3,55.6
S05259,Arabic,63.0,90.0,Lisa Garcia,Grade 5,37.5,18.8,66.7
S05259,English,94.5,95.0,Lisa Garcia,Grade 5,20.0,18.8,66.7
S05259,Geography,99.0,100.0,Lisa Garcia,Grade 5,14.3,18.8,66.7
S05259,Math,69.0,95.0,Lisa Garcia,Grade 5,0.0,18.8,66.7
S05260,Arabic,91.0,95.0,Amanda Hudson,Grade 4,0.0,41.4,50.0
S05260,English,45.0,100.0,Amanda Hudson,Grade 4,25.0,41.4,50.0
S05261,Geography,55.0,100.0,Ashley Perez,Grade 3,44.4,31.4,33.3
S05262,Arabic,92.0,-5.0,Veronica Baker,Grade 3,14.3,16.7,0.0
S05262,Math,98.0,100.0,Veronica Baker,Grade 3,0.0,16.7,0.0
S05262,Science,74.0,80.0,Veronica Baker,Grade 3,14.3,16.7,0.0
S05263,History,59.0,80.0,kristi wright,Grade 1,57.1,28.6,0.0
S05264,Arabic,95.0,100.0,Mark Lutz,Grade 3,50.0,29.0,33.3
S05264,Geography,58.0,100.0,Mark Lutz,Grade 3,20.0,29.0,33.3
S05264,History,62.0,95.0,Mark Lutz,Grade 3,0.0,29.0,33.3
S05264,Math,48.0,-5.0,Mark Lutz,Grade 3,20.0,29.0,33.3
S05265,English,93.0,80.0,kimberly ayers,Grade 2,0.0,31.2,20.0
S05265,Geography,106.0,80.0,kimberly ayers,Grade 2,44.4,31.2,20.0
S05265,History,70.5,90.0,kimberly ayers,Grade 2,37.5,31.2,20.0
S05265,Math,86.0,80.0,kimberly ayers,Grade 2,16.7,31.2,20.0
S05266,Arabic,53.0,87.5,Lori Smith,Grade 1,40.0,24.1,50.0
S05266,Math,46.0,80.0,Lori Smith,Grade 1,0.0,24.1,50.0
S05267,Arabic,47.0,-5.0,Kathryn Meyers,Grade 1,44.4,38.7,25.0
S05267,English,51.0,100.0,Kathryn Meyers,Grade 1,25.0,38.7,25.0
S05267,Geography,88.0,100.0,Kathryn Meyers,Grade 1,16.7,38.7,25.0
S05269,English,73.0,80.0,Elaine Jones,Grade 5,33.3,28.6,42.9
S05269,Geography,90.0,37.5,Elaine Jones,Grade 5,28.6,28.6,42.9
S05269,History,88.33333333333333,88.33333333333333,Elaine Jones,Grade 5,0.0,28.6,42.9
S05270,English,68.0,80.0,Ana Rice,Grade 5,33.3,41.7,10.0
S05270,Math,91.0,100.0,Ana Rice,Grade 5,41.7,41.7,10.0
S05271,Geography,83.66666666666667,63.333333333333336,Amber White,Grade 5,33.3,17.6,33.3
S05271,Math,63.666666666666664,91.66666666666667,Amber White,Grade 5,33.3,17.6,33.3
S05272,English,77.66666666666667,86.66666666666667,Nicholas Cross,Grade 1,0.0,20.6,25.0
S05272,Geography,57.0,100.0,Nicholas Cross,Grade 1,20.0,20.6,25.0
S05272,History,75.0,95.0,Nicholas Cross,Grade 1,16.7,20.6,25.0
S05273,Geography,76.0,95.0,William Moreno,Grade 2,0.0,23.1,50.0
S05273,History,64.0,80.0,William Moreno,Grade 2,14.3,23.1,50.0
S05273,Math,98.0,90.0,William Moreno,Grade 2,42.9,23.1,50.0
S05273,Science,72.0,92.5,William Moreno,Grade 2,40.0,23.1,50.0
S05274,Geography,78.0,87.5,Katie Marshall,Grade 1,0.0,20.0,100.0
S05274,History,70.0,95.0,Katie Marshall,Grade 1,0.0,20.0,100.0
S05274,Science,57.0,-5.0,Katie Marshall,Grade 1,28.6,20.0,100.0
S05275,Geography,74.0,90.0,Dawn Brown,Grade 1,0.0,22.2,40.0
S05275,History,69.0,97.5,Dawn Brown,Grade 1,37.5,22.2,40.0
S05275,Math,85.0,100.0,Dawn Brown,Grade 1,66.7,22.2,40.0
S05275,Science,105.0,100.0,Dawn Brown,Grade 1,0.0,22.2,40.0
S05276,English,82.0,80.0,Heather Humphrey,Grade 2,33.3,15.8,50.0
S05276,Geography,75.0,100.0,Heather Humphrey,Grade 2,0.0,15.8,50.0
S05276,History,53.0,95.0,Heather Humphrey,Grade 2,40.0,15.8,50.0
S05276,Science,76.0,-5.0,Heather Humphrey,Grade 2,0.0,15.8,50.0
S05277,English,104.0,90.0,Jason Hall,Grade 1,40.0,23.3,33.3
S05277,Geography,96.0,95.0,Jason Hall,Grade 1,14.3,23.3,33.3
S05277,Science,41.0,90.0,Jason Hall,Grade 1,0.0,23.3,33.3
S05278,English,87.0,45.0,Dylan Wilson,Grade 4,0.0,11.5,40.0
S05278,Math,101.5,100.0,Dylan Wilson,Grade 4,20.0,11.5,40.0
S05279,Arabic,80.5,37.5,Shannon Park,Grade 1,20.0,34.5,25.0
